postal_code,year,business_count
33704,2011,17
33704,2012,28
33704,2013,26
33704,2014,17
33704,2015,30
33704,2016,20
33704,2017,13
33704,2018,12
33704,2019,11
33704,2020,5
33704,2021,4
33705,2006,1
33705,2007,1
33705,2008,5
33705,2009,5
33705,2010,5
33705,2011,11
33705,2012,19
33705,2013,20
33705,2014,20
33705,2015,17
33705,2016,23
33705,2017,15
33705,2018,16
33705,2019,24
33705,2020,13
33705,2021,8
33706,2006,6
33706,2007,9
33706,2008,25
33706,2009,40
33706,2010,47
33706,2011,43
33706,2012,47
33706,2013,51
33706,2014,46
33706,2015,40
33706,2016,29
33706,2017,18
33706,2018,13
33706,2019,18
33706,2020,14
33706,2021,9
33707,2007,8
33707,2008,5
33707,2009,8
33707,2010,16
33707,2011,17
33707,2012,29
33707,2013,30
33707,2014,36
33707,2015,34
33707,2016,23
33707,2017,16
33707,2018,17
33707,2019,12
33707,2020,14
33707,2021,7
33708,2006,1
33708,2007,5
33708,2008,9
33708,2009,14
33708,2010,25
33708,2011,18
33708,2012,23
33708,2013,27
33708,2014,31
33708,2015,38
33708,2016,28
33708,2017,23
33708,2018,18
33708,2019,10
33708,2020,13
33708,2021,13
33709,2006,2
33709,2008,5
33709,2009,5
33709,2010,14
33709,2011,17
33709,2012,19
33709,2013,31
33709,2014,24
33709,2015,24
33709,2016,25
33709,2017,14
33709,2018,9
33709,2019,15
33709,2020,5
33709,2021,2
33710,2006,2
33710,2007,3
33710,2008,15
33710,2009,16
33710,2010,17
33710,2011,24
33710,2012,55
33710,2013,58
33710,2014,45
33710,2015,37
33710,2016,30
33710,2017,35
33710,2018,26
33710,2019,22
33710,2020,11
33710,2021,6
33711,2007,1
33711,2008,3
33711,2009,7
33711,2010,7
33711,2011,15
33711,2012,15
33711,2013,13
33711,2014,14
33711,2015,21
33711,2016,16
33711,2017,11
33711,2018,7
33711,2019,5
33711,2020,2
33711,2021,3
33712,2008,3
33712,2010,7
33712,2011,10
33712,2012,11
33712,2013,22
33712,2014,16
33712,2015,16
33712,2016,17
33712,2017,14
33712,2018,12
33712,2019,8
33712,2020,14
33712,2021,13
33713,2007,7
33713,2008,7
33713,2009,14
33713,2010,12
33713,2011,22
33713,2012,36
33713,2013,58
33713,2014,43
33713,2015,39
33713,2016,35
33713,2017,28
33713,2018,21
33713,2019,15
33713,2020,13
33713,2021,10
33714,2008,2
33714,2009,11
33714,2010,7
33714,2011,5
33714,2012,8
33714,2013,18
33714,2014,16
33714,2015,26
33714,2016,8
33714,2017,9
33714,2018,8
33714,2019,2
33714,2020,2
33714,2021,1
33715,2007,4
33715,2009,2
33715,2010,2
33715,2011,2
33715,2012,6
33715,2013,4
33715,2014,4
33715,2015,4
33715,2016,9
33715,2017,4
33715,2018,2
33715,2019,7
33715,2020,2
33715,2021,1
33716,2008,5
33716,2009,6
33716,2010,6
33716,2011,10
33716,2012,18
33716,2013,24
33716,2014,23
33716,2015,14
33716,2016,16
33716,2017,14
33716,2018,6
33716,2019,11
33716,2020,3
33730,2010,1
33731,2011,1
33731,2012,1
33732,2015,1
33732,2016,1
33733,2008,3
33733,2016,1
33734,2015,1
33734,2016,2
33738,2016,1
33742,2012,1
33746,2014,1
33747,2016,1
33747,2019,1
33755,2006,3
33755,2007,1
33755,2008,3
33755,2009,12
33755,2010,7
33755,2011,16
33755,2012,29
33755,2013,28
33755,2014,23
33755,2015,26
33755,2016,17
33755,2017,27
33755,2018,16
33755,2019,16
33755,2020,13
33755,2021,2
33756,2006,2
33756,2007,3
33756,2008,6
33756,2009,5
33756,2010,12
33756,2011,17
33756,2012,23
33756,2013,29
33756,2014,27
33756,2015,29
33756,2016,22
33756,2017,25
33756,2018,16
33756,2019,16
33756,2020,9
33756,2021,3
33757,2012,1
33757,2015,1
33758,2014,1
33758,2015,1
33758,2018,1
33759,2006,11
33759,2008,11
33759,2009,9
33759,2010,12
33759,2011,28
33759,2012,28
33759,2013,37
33759,2014,28
33759,2015,20
33759,2016,25
33759,2017,12
33759,2018,11
33759,2019,5
33759,2020,7
33759,2021,2
33760,2005,1
33760,2007,2
33760,2008,3
33760,2009,2
33760,2010,3
33760,2011,7
33760,2012,13
33760,2013,13
33760,2014,15
33760,2015,15
33760,2016,7
33760,2017,12
33760,2018,4
33760,2019,2
33760,2020,1
33761,2006,18
33761,2007,2
33761,2008,3
33761,2009,12
33761,2010,15
33761,2011,33
33761,2012,42
33761,2013,58
33761,2014,47
33761,2015,35
33761,2016,29
33761,2017,22
33761,2018,20
33761,2019,12
33761,2020,8
33761,2021,2
33762,2007,8
33762,2008,4
33762,2009,6
33762,2010,12
33762,2011,13
33762,2012,21
33762,2013,22
33762,2014,25
33762,2015,22
33762,2016,23
33762,2017,8
33762,2018,13
33762,2019,3
33762,2020,12
33762,2021,6
33763,2006,6
33763,2007,1
33763,2009,2
33763,2010,2
33763,2011,2
33763,2012,11
33763,2013,11
33763,2014,18
33763,2015,11
33763,2016,9
33763,2017,15
33763,2018,15
33763,2019,4
33763,2020,3
33763,2021,1
33764,2006,4
33764,2007,2
33764,2008,10
33764,2009,6
33764,2010,8
33764,2011,11
33764,2012,22
33764,2013,29
33764,2014,24
33764,2015,24
33764,2016,26
33764,2017,22
33764,2018,14
33764,2019,13
33764,2020,7
33764,2021,2
33765,2005,1
33765,2006,6
33765,2007,3
33765,2008,7
33765,2009,13
33765,2010,14
33765,2011,26
33765,2012,47
33765,2013,44
33765,2014,37
33765,2015,49
33765,2016,43
33765,2017,22
33765,2018,19
33765,2019,20
33765,2020,8
33765,2021,2
33767,2005,1
33767,2006,12
33767,2007,8
33767,2008,15
33767,2009,12
33767,2010,26
33767,2011,26
33767,2012,28
33767,2013,27
33767,2014,29
33767,2015,32
33767,2016,28
33767,2017,37
33767,2018,23
33767,2019,14
33767,2020,15
33767,2021,7
33769,2007,1
33770,2005,1
33770,2006,9
33770,2007,1
33770,2008,5
33770,2009,7
33770,2010,11
33770,2011,13
33770,2012,27
33770,2013,36
33770,2014,30
33770,2015,28
33770,2016,29
33770,2017,27
33770,2018,19
33770,2019,15
33770,2020,6
33770,2021,3
33770,2022,1
33771,2005,1
33771,2006,12
33771,2007,2
33771,2008,7
33771,2009,8
33771,2010,15
33771,2011,24
33771,2012,51
33771,2013,51
33771,2014,35
33771,2015,36
33771,2016,37
33771,2017,29
33771,2018,23
33771,2019,15
33771,2020,8
33771,2021,5
33772,2008,2
33772,2009,4
33772,2010,16
33772,2011,10
33772,2012,20
33772,2013,23
33772,2014,20
33772,2015,17
33772,2016,23
33772,2017,40
33772,2018,20
33772,2019,17
33772,2020,7
33772,2021,7
33773,2008,2
33773,2009,2
33773,2010,4
33773,2011,10
33773,2012,15
33773,2013,18
33773,2014,21
33773,2015,16
33773,2016,16
33773,2017,17
33773,2018,13
33773,2019,4
33773,2020,1
33773,2021,1
33774,2006,2
33774,2008,4
33774,2009,2
33774,2010,4
33774,2011,15
33774,2012,13
33774,2013,14
33774,2014,25
33774,2015,18
33774,2016,19
33774,2017,8
33774,2018,8
33774,2019,10
33774,2020,5
33775,2012,1
33775,2016,1
33776,2008,1
33776,2009,1
33776,2010,7
33776,2011,2
33776,2012,5
33776,2013,6
33776,2014,10
33776,2015,5
33776,2016,1
33776,2017,4
33776,2019,2
33776,2020,6
33777,2008,4
33777,2009,4
33777,2010,4
33777,2011,8
33777,2012,7
33777,2013,19
33777,2014,9
33777,2015,14
33777,2016,6
33777,2018,10
33777,2019,4
33777,2020,3
33777,2021,1
33778,2005,1
33778,2006,4
33778,2008,6
33778,2009,2
33778,2010,6
33778,2011,3
33778,2012,8
33778,2013,7
33778,2014,22
33778,2015,24
33778,2016,14
33778,2017,12
33778,2018,7
33778,2019,4
33778,2020,5
33778,2021,2
33779,2016,1
33781,2006,2
33781,2007,2
33781,2008,9
33781,2009,14
33781,2010,24
33781,2011,33
33781,2012,49
33781,2013,51
33781,2014,59
33781,2015,50
33781,2016,33
33781,2017,33
33781,2018,22
33781,2019,18
33781,2020,10
33781,2021,7
33782,2008,1
33782,2009,4
33782,2010,8
33782,2011,5
33782,2012,15
33782,2013,9
33782,2014,15
33782,2015,12
33782,2016,9
33782,2017,6
33782,2018,11
33782,2019,5
33782,2020,1
33782,2021,2
33785,2006,7
33785,2008,11
33785,2009,5
33785,2010,9
33785,2011,8
33785,2012,9
33785,2013,10
33785,2014,17
33785,2015,10
33785,2016,4
33785,2017,7
33785,2018,6
33785,2019,5
33785,2020,5
33785,2021,1
33786,2013,2
33786,2014,1
33811,2013,1
33860,2014,1
34201,2013,1
34203,2015,1
34207,2017,1
34211,2021,1
34217,2017,1
34221,2009,1
34221,2011,3
34221,2012,1
34221,2013,4
34221,2014,1
34221,2016,3
34221,2017,2
34221,2018,4
34221,2019,2
34221,2021,1
34232,2014,1
34250,2009,1
34250,2013,1
34250,2015,1
34432,2018,1
34604,2011,1
34604,2012,1
34604,2015,1
34604,2016,1
34604,2018,2
34606,2007,1
34606,2008,1
34606,2009,14
34606,2010,14
34606,2011,14
34606,2012,23
34606,2013,26
34606,2014,15
34606,2015,19
34606,2016,13
34606,2017,15
34606,2018,13
34606,2019,10
34606,2020,3
34606,2021,2
34607,2009,1
34607,2010,4
34607,2011,1
34607,2012,3
34607,2013,4
34607,2014,3
34607,2015,6
34607,2016,3
34607,2017,3
34607,2018,1
34607,2019,4
34607,2020,2
34608,2007,1
34608,2010,3
34608,2011,4
34608,2012,3
34608,2013,7
34608,2014,7
34608,2015,3
34608,2016,4
34608,2017,6
34608,2018,4
34608,2019,2
34608,2020,2
34608,2021,1
34609,2006,1
34609,2009,3
34609,2010,6
34609,2011,16
34609,2012,5
34609,2013,16
34609,2014,14
34609,2015,16
34609,2016,15
34609,2017,12
34609,2018,14
34609,2019,6
34609,2020,8
34609,2021,2
34610,2009,1
34610,2010,2
34610,2011,1
34610,2012,1
34610,2013,3
34610,2014,3
34610,2015,1
34610,2016,4
34610,2017,2
34610,2018,2
34610,2019,2
34611,2014,1
34611,2017,1
34619,2006,1
34637,2012,1
34637,2014,1
34637,2017,1
34637,2018,1
34637,2019,1
34637,2020,2
34637,2021,1
34638,2010,5
34638,2011,5
34638,2012,1
34638,2013,11
34638,2014,8
34638,2015,14
34638,2016,7
34638,2017,10
34638,2018,3
34638,2019,6
34638,2020,3
34638,2021,3
34639,2007,2
34639,2008,1
34639,2009,3
34639,2010,5
34639,2011,16
34639,2012,15
34639,2013,15
34639,2014,15
34639,2015,23
34639,2016,18
34639,2017,9
34639,2018,7
34639,2019,8
34639,2020,4
34640,2017,1
34652,2008,5
34652,2009,4
34652,2010,10
34652,2011,24
34652,2012,25
34652,2013,22
34652,2014,34
34652,2015,33
34652,2016,28
34652,2017,20
34652,2018,20
34652,2019,14
34652,2020,8
34652,2021,7
34653,2006,1
34653,2010,7
34653,2011,4
34653,2012,10
34653,2013,19
34653,2014,24
34653,2015,22
34653,2016,17
34653,2017,10
34653,2018,11
34653,2019,5
34653,2020,1
34653,2021,2
34654,2008,1
34654,2009,4
34654,2010,11
34654,2011,8
34654,2012,5
34654,2013,13
34654,2014,15
34654,2015,12
34654,2016,13
34654,2017,6
34654,2018,5
34655,2006,4
34655,2008,2
34655,2009,4
34655,2010,11
34655,2011,17
34655,2012,17
34655,2013,29
34655,2014,29
34655,2015,44
34655,2016,21
34655,2017,14
34655,2018,13
34655,2019,23
34655,2020,9
34655,2021,8
34656,2008,1
34660,2014,1
34660,2016,1
34667,2008,1
34667,2009,4
34667,2010,13
34667,2011,26
34667,2012,13
34667,2013,17
34667,2014,21
34667,2015,19
34667,2016,19
34667,2017,21
34667,2018,12
34667,2019,10
34667,2020,8
34667,2021,2
34668,2007,1
34668,2008,8
34668,2009,7
34668,2010,20
34668,2011,19
34668,2012,18
34668,2013,32
34668,2014,37
34668,2015,30
34668,2016,36
34668,2017,21
34668,2018,17
34668,2019,14
34668,2020,5
34668,2021,2
34669,2009,2
34669,2010,2
34669,2011,2
34669,2012,4
34669,2013,3
34669,2014,6
34669,2015,13
34669,2016,7
34669,2017,5
34669,2018,1
34669,2019,4
34669,2021,1
34677,2006,6
34677,2007,4
34677,2008,9
34677,2009,7
34677,2010,15
34677,2011,17
34677,2012,31
34677,2013,33
34677,2014,31
34677,2015,38
34677,2016,35
34677,2017,18
34677,2018,18
34677,2019,15
34677,2020,8
34677,2021,4
34680,2019,1
34681,2015,1
34682,2006,1
34682,2014,1
34683,2006,4
34683,2007,1
34683,2008,2
34683,2009,7
34683,2010,9
34683,2011,18
34683,2012,23
34683,2013,19
34683,2014,28
34683,2015,26
34683,2016,21
34683,2017,20
34683,2018,15
34683,2019,17
34683,2020,5
34683,2021,2
34684,2006,10
34684,2008,2
34684,2009,11
34684,2010,26
34684,2011,30
34684,2012,33
34684,2013,46
34684,2014,49
34684,2015,47
34684,2016,30
34684,2017,32
34684,2018,11
34684,2019,18
34684,2020,8
34684,2021,1
34685,2006,2
34685,2007,2
34685,2008,2
34685,2009,4
34685,2010,5
34685,2011,9
34685,2012,12
34685,2013,10
34685,2014,6
34685,2015,17
34685,2016,12
34685,2017,8
34685,2018,4
34685,2019,3
34685,2020,2
34685,2021,4
34688,2006,1
34688,2011,1
34688,2012,4
34688,2013,4
34688,2014,2
34688,2015,2
34688,2016,1
34688,2017,2
34688,2018,1
34688,2019,1
34689,2005,1
34689,2006,4
34689,2007,6
34689,2008,8
34689,2009,12
34689,2010,18
34689,2011,25
34689,2012,31
34689,2013,30
34689,2014,59
34689,2015,62
34689,2016,36
34689,2017,37
34689,2018,12
34689,2019,22
34689,2020,18
34689,2021,4
34690,2009,1
34690,2010,1
34690,2011,1
34690,2012,2
34690,2013,3
34690,2014,6
34690,2015,10
34690,2016,4
34690,2017,2
34690,2018,1
34690,2019,3
34690,2020,2
34691,2009,1
34691,2010,5
34691,2011,6
34691,2012,9
34691,2013,4
34691,2014,18
34691,2015,11
34691,2016,12
34691,2017,11
34691,2018,6
34691,2019,2
34691,2020,4
34691,2021,1
34695,2006,2
34695,2007,4
34695,2008,3
34695,2009,7
34695,2010,3
34695,2011,8
34695,2012,16
34695,2013,13
34695,2014,17
34695,2015,17
34695,2016,18
34695,2017,15
34695,2018,7
34695,2019,9
34695,2020,2
34695,2021,4
34697,2009,1
34697,2013,1
34698,2006,8
34698,2007,2
34698,2008,11
34698,2009,9
34698,2010,20
34698,2011,40
34698,2012,56
34698,2013,50
34698,2014,54
34698,2015,64
34698,2016,60
34698,2017,31
34698,2018,38
34698,2019,29
34698,2020,10
34698,2021,8
34766,2015,1
37011,2009,1
37011,2012,1
37011,2013,2
37011,2014,2
37011,2015,1
37011,2016,1
37011,2017,3
37011,2018,5
37011,2019,3
37011,2021,2
37012,2011,1
37013,2006,3
37013,2007,4
37013,2008,13
37013,2009,4
37013,2010,14
37013,2011,29
37013,2012,28
37013,2013,36
37013,2014,41
37013,2015,21
37013,2016,20
37013,2017,24
37013,2018,15
37013,2019,14
37013,2020,8
37013,2021,2
37014,2017,2
37015,2009,1
37015,2010,4
37015,2011,2
37015,2012,3
37015,2013,5
37015,2014,5
37015,2015,10
37015,2016,2
37015,2017,2
37015,2018,4
37015,2019,2
37015,2020,3
37015,2021,1
37024,2011,1
37024,2012,1
37024,2016,1
37026,2017,1
37027,2006,1
37027,2007,15
37027,2008,61
37027,2009,24
37027,2010,46
37027,2011,70
37027,2012,79
37027,2013,74
37027,2014,65
37027,2015,68
37027,2016,35
37027,2017,36
37027,2018,40
37027,2019,17
37027,2020,9
37027,2021,11
37043,2014,1
37062,2009,1
37062,2015,2
37062,2016,1
37062,2017,1
37064,2006,3
37064,2007,16
37064,2008,51
37064,2009,16
37064,2010,37
37064,2011,65
37064,2012,65
37064,2013,67
37064,2014,56
37064,2015,49
37064,2016,46
37064,2017,41
37064,2018,31
37064,2019,24
37064,2020,18
37064,2021,14
37065,2007,1
37065,2008,1
37065,2009,1
37066,2008,2
37066,2009,2
37066,2010,8
37066,2011,10
37066,2012,18
37066,2013,22
37066,2014,14
37066,2015,27
37066,2016,10
37066,2017,13
37066,2018,8
37066,2019,3
37066,2020,8
37066,2021,5
37067,2005,2
37067,2006,1
37067,2007,11
37067,2008,41
37067,2009,30
37067,2010,49
37067,2011,88
37067,2012,97
37067,2013,68
37067,2014,75
37067,2015,63
37067,2016,68
37067,2017,43
37067,2018,32
37067,2019,29
37067,2020,23
37067,2021,19
37068,2008,1
37068,2010,1
37068,2011,1
37068,2012,1
37068,2015,1
37068,2020,1
37069,2008,5
37069,2009,3
37069,2010,4
37069,2011,10
37069,2012,8
37069,2013,10
37069,2014,6
37069,2015,5
37069,2016,4
37069,2017,2
37069,2018,2
37069,2019,4
37069,2021,1
37070,2015,2
37072,2007,2
37072,2008,11
37072,2009,5
37072,2010,17
37072,2011,20
37072,2012,26
37072,2013,19
37072,2014,24
37072,2015,15
37072,2016,21
37072,2017,11
37072,2018,10
37072,2019,10
37072,2020,8
37072,2021,2
37073,2010,2
37073,2011,1
37073,2012,3
37073,2013,2
37073,2014,1
37073,2015,1
37073,2016,5
37073,2017,1
37073,2018,1
37073,2020,3
37075,2008,14
37075,2009,13
37075,2010,41
37075,2011,40
37075,2012,45
37075,2013,45
37075,2014,54
37075,2015,63
37075,2016,58
37075,2017,35
37075,2018,34
37075,2019,18
37075,2020,17
37075,2021,8
37076,2005,1
37076,2007,6
37076,2008,11
37076,2009,16
37076,2010,22
37076,2011,26
37076,2012,44
37076,2013,31
37076,2014,32
37076,2015,25
37076,2016,17
37076,2017,18
37076,2018,14
37076,2019,13
37076,2020,9
37076,2021,4
37076,2022,1
37077,2016,1
37080,2011,1
37080,2012,2
37080,2013,6
37080,2014,4
37080,2015,3
37080,2016,3
37080,2017,4
37080,2018,3
37080,2019,2
37082,2008,1
37082,2009,2
37082,2010,3
37082,2011,4
37082,2013,2
37082,2014,1
37082,2015,1
37082,2016,2
37082,2017,3
37082,2021,1
37086,2009,3
37086,2010,5
37086,2011,9
37086,2012,9
37086,2013,2
37086,2014,15
37086,2015,17
37086,2016,6
37086,2017,4
37086,2018,10
37086,2019,6
37086,2020,2
37086,2021,1
37087,2011,1
37087,2012,1
37087,2013,1
37087,2017,1
37090,2010,2
37090,2011,6
37090,2012,1
37090,2013,1
37090,2015,1
37090,2016,2
37090,2017,1
37090,2021,2
37111,2013,1
37115,2007,5
37115,2008,16
37115,2009,14
37115,2010,29
37115,2011,34
37115,2012,50
37115,2013,39
37115,2014,26
37115,2015,28
37115,2016,24
37115,2017,15
37115,2018,10
37115,2019,9
37115,2020,4
37115,2021,3
37116,2019,1
37121,2012,1
37121,2017,1
37122,2008,4
37122,2009,14
37122,2010,31
37122,2011,40
37122,2012,37
37122,2013,42
37122,2014,48
37122,2015,26
37122,2016,37
37122,2017,31
37122,2018,33
37122,2019,20
37122,2020,15
37122,2021,9
37129,2018,1
37130,2018,1
37135,2007,1
37135,2008,1
37135,2009,2
37135,2010,5
37135,2011,10
37135,2012,9
37135,2013,13
37135,2014,5
37135,2015,12
37135,2016,5
37135,2017,7
37135,2018,3
37135,2019,12
37135,2020,11
37135,2021,1
37138,2008,2
37138,2009,4
37138,2010,4
37138,2011,4
37138,2012,16
37138,2013,15
37138,2014,15
37138,2015,10
37138,2016,9
37138,2017,3
37138,2018,5
37138,2019,6
37138,2020,6
37138,2021,1
37143,2014,1
37143,2016,1
37143,2018,1
37143,2019,1
37146,2009,1
37146,2010,2
37146,2011,3
37146,2012,7
37146,2013,4
37146,2014,4
37146,2015,2
37146,2016,8
37146,2017,5
37146,2018,6
37146,2019,1
37146,2020,1
37146,2021,1
37148,2013,1
37167,2008,2
37167,2009,11
37167,2010,26
37167,2011,36
37167,2012,36
37167,2013,44
37167,2014,37
37167,2015,37
37167,2016,45
37167,2017,28
37167,2018,28
37167,2019,18
37167,2020,12
37167,2021,6
37172,2006,1
37172,2008,2
37172,2009,1
37172,2010,1
37172,2011,4
37172,2012,5
37172,2013,9
37172,2014,6
37172,2015,10
37172,2016,5
37172,2017,3
37172,2018,1
37172,2019,3
37172,2020,1
37174,2018,1
37188,2008,2
37188,2009,3
37188,2010,2
37188,2011,3
37188,2012,12
37188,2013,7
37188,2014,7
37188,2015,12
37188,2016,5
37188,2017,7
37188,2018,7
37188,2019,5
37188,2020,2
37189,2009,1
37189,2010,1
37189,2011,2
37189,2013,5
37189,2014,1
37189,2015,4
37189,2016,1
37189,2020,1
37201,2005,1
37201,2006,11
37201,2007,18
37201,2008,24
37201,2009,6
37201,2010,15
37201,2011,15
37201,2012,20
37201,2013,14
37201,2014,16
37201,2015,23
37201,2016,23
37201,2017,17
37201,2018,25
37201,2019,19
37201,2020,16
37201,2021,8
37202,2012,1
37202,2020,1
37203,2005,5
37203,2006,32
37203,2007,71
37203,2008,141
37203,2009,50
37203,2010,57
37203,2011,71
37203,2012,86
37203,2013,101
37203,2014,89
37203,2015,77
37203,2016,76
37203,2017,70
37203,2018,86
37203,2019,70
37203,2020,43
37203,2021,54
37204,2006,8
37204,2007,24
37204,2008,60
37204,2009,10
37204,2010,31
37204,2011,48
37204,2012,40
37204,2013,35
37204,2014,33
37204,2015,21
37204,2016,26
37204,2017,25
37204,2018,19
37204,2019,11
37204,2020,10
37204,2021,7
37205,2005,1
37205,2006,4
37205,2007,12
37205,2008,39
37205,2009,11
37205,2010,16
37205,2011,35
37205,2012,20
37205,2013,23
37205,2014,17
37205,2015,24
37205,2016,19
37205,2017,9
37205,2018,10
37205,2019,6
37205,2020,6
37205,2021,3
37206,2005,5
37206,2006,14
37206,2007,15
37206,2008,41
37206,2009,19
37206,2010,20
37206,2011,32
37206,2012,32
37206,2013,39
37206,2014,45
37206,2015,32
37206,2016,31
37206,2017,34
37206,2018,33
37206,2019,33
37206,2020,18
37206,2021,13
37207,2006,1
37207,2007,2
37207,2008,6
37207,2009,6
37207,2010,15
37207,2011,24
37207,2012,21
37207,2013,14
37207,2014,15
37207,2015,20
37207,2016,12
37207,2017,14
37207,2018,22
37207,2019,12
37207,2020,3
37207,2021,4
37208,2006,1
37208,2007,5
37208,2008,14
37208,2009,12
37208,2010,4
37208,2011,8
37208,2012,21
37208,2013,12
37208,2014,24
37208,2015,25
37208,2016,14
37208,2017,20
37208,2018,24
37208,2019,14
37208,2020,7
37208,2021,7
37209,2006,3
37209,2007,21
37209,2008,61
37209,2009,18
37209,2010,26
37209,2011,48
37209,2012,53
37209,2013,42
37209,2014,38
37209,2015,48
37209,2016,45
37209,2017,44
37209,2018,36
37209,2019,30
37209,2020,24
37209,2021,18
37209,2022,1
37210,2007,3
37210,2008,12
37210,2009,7
37210,2010,16
37210,2011,18
37210,2012,39
37210,2013,20
37210,2014,22
37210,2015,21
37210,2016,25
37210,2017,16
37210,2018,16
37210,2019,10
37210,2020,10
37210,2021,7
37211,2007,13
37211,2008,62
37211,2009,30
37211,2010,53
37211,2011,77
37211,2012,85
37211,2013,71
37211,2014,57
37211,2015,71
37211,2016,53
37211,2017,43
37211,2018,29
37211,2019,26
37211,2020,11
37211,2021,3
37212,2005,2
37212,2006,13
37212,2007,18
37212,2008,41
37212,2009,15
37212,2010,19
37212,2011,26
37212,2012,18
37212,2013,22
37212,2014,21
37212,2015,25
37212,2016,15
37212,2017,19
37212,2018,10
37212,2019,10
37212,2020,13
37212,2021,7
37213,2006,1
37213,2007,1
37213,2008,4
37213,2009,2
37213,2010,1
37213,2011,2
37213,2012,2
37213,2013,3
37213,2014,6
37213,2015,5
37213,2016,2
37213,2017,2
37213,2018,2
37213,2021,1
37214,2006,10
37214,2007,18
37214,2008,36
37214,2009,32
37214,2010,57
37214,2011,80
37214,2012,66
37214,2013,75
37214,2014,57
37214,2015,49
37214,2016,32
37214,2017,25
37214,2018,37
37214,2019,18
37214,2020,13
37214,2021,12
37215,2006,7
37215,2007,21
37215,2008,90
37215,2009,13
37215,2010,26
37215,2011,43
37215,2012,43
37215,2013,33
37215,2014,33
37215,2015,16
37215,2016,24
37215,2017,9
37215,2018,20
37215,2019,23
37215,2020,6
37215,2021,1
37216,2006,2
37216,2007,4
37216,2008,16
37216,2009,7
37216,2010,9
37216,2011,11
37216,2012,14
37216,2013,18
37216,2014,21
37216,2015,22
37216,2016,18
37216,2017,12
37216,2018,10
37216,2019,8
37216,2020,6
37216,2021,4
37217,2006,1
37217,2007,4
37217,2008,15
37217,2009,19
37217,2010,15
37217,2011,19
37217,2012,23
37217,2013,17
37217,2014,24
37217,2015,22
37217,2016,16
37217,2017,18
37217,2018,15
37217,2019,9
37217,2020,6
37217,2021,3
37218,2011,3
37218,2012,5
37218,2013,4
37218,2014,2
37218,2015,5
37218,2016,2
37218,2017,2
37219,2006,5
37219,2007,16
37219,2008,22
37219,2009,3
37219,2010,9
37219,2011,19
37219,2012,16
37219,2013,14
37219,2014,15
37219,2015,9
37219,2016,10
37219,2017,14
37219,2018,23
37219,2019,11
37219,2020,7
37219,2021,5
37220,2007,1
37220,2008,4
37220,2010,2
37220,2011,8
37220,2012,3
37220,2014,2
37220,2015,1
37220,2016,3
37220,2020,2
37220,2021,1
37221,2005,1
37221,2007,4
37221,2008,15
37221,2009,19
37221,2010,19
37221,2011,43
37221,2012,36
37221,2013,26
37221,2014,30
37221,2015,19
37221,2016,14
37221,2017,17
37221,2018,26
37221,2019,10
37221,2020,6
37221,2021,4
37222,2012,1
37228,2007,4
37228,2008,3
37228,2009,1
37228,2010,6
37228,2011,6
37228,2012,4
37228,2014,3
37228,2015,2
37228,2016,5
37228,2017,3
37228,2018,2
37228,2019,3
37228,2020,4
37228,2021,2
37229,2009,1
37229,2010,1
37229,2014,1
37230,2014,1
37232,2008,4
37232,2009,2
37232,2012,1
37232,2014,2
37232,2015,1
37232,2017,2
37235,2008,1
37238,2017,1
37240,2009,1
37240,2013,1
37240,2015,1
37243,2006,1
37243,2008,3
37243,2011,2
37243,2012,2
37243,2013,1
37243,2014,2
37243,2015,1
37243,2016,1
37246,2007,5
37246,2008,19
37246,2009,4
37246,2010,2
37248,2014,1
37250,2012,1
37411,2018,1
37604,2019,1
37685,2018,1
37934,2011,1
38066,2010,1
43215,2012,1
44012,2012,1
46006,2017,1
46032,2006,16
46032,2007,8
46032,2008,72
46032,2009,25
46032,2010,51
46032,2011,81
46032,2012,92
46032,2013,88
46032,2014,99
46032,2015,87
46032,2016,72
46032,2017,51
46032,2018,56
46032,2019,42
46032,2020,28
46032,2021,19
46032,2022,1
46033,2007,1
46033,2008,2
46033,2009,6
46033,2010,5
46033,2011,3
46033,2012,8
46033,2013,6
46033,2014,5
46033,2015,8
46033,2016,11
46033,2017,5
46033,2018,4
46033,2019,6
46033,2020,1
46033,2021,1
46036,2016,1
46037,2007,1
46037,2008,12
46037,2009,3
46037,2010,5
46037,2011,10
46037,2012,4
46037,2013,8
46037,2014,13
46037,2015,17
46037,2016,9
46037,2017,10
46037,2018,5
46037,2019,14
46037,2020,19
46037,2021,8
46038,2006,5
46038,2008,38
46038,2009,17
46038,2010,26
46038,2011,26
46038,2012,35
46038,2013,37
46038,2014,51
46038,2015,61
46038,2016,35
46038,2017,29
46038,2018,28
46038,2019,16
46038,2020,9
46038,2021,10
46040,2013,1
46040,2014,1
46040,2017,3
46040,2018,2
46052,2010,1
46052,2011,1
46052,2016,1
46055,2009,2
46055,2010,1
46055,2011,4
46055,2012,1
46055,2013,2
46055,2014,3
46055,2015,5
46055,2016,4
46055,2017,3
46055,2018,2
46055,2019,2
46055,2020,2
46055,2021,1
46060,2009,1
46060,2010,5
46060,2011,4
46060,2012,4
46060,2013,4
46060,2014,4
46060,2015,5
46060,2016,1
46060,2018,2
46060,2019,2
46062,2016,2
46074,2013,1
46074,2015,1
46075,2008,1
46075,2009,1
46075,2011,4
46075,2012,1
46075,2014,3
46075,2015,6
46075,2017,4
